folder,filename,tifinagh_char,french_meaning,image_path
28,1458_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1458_2.png
28,1459_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1459_2.png
28,1460_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1460_2.png
28,1461_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1461_2.png
28,1462_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1462_2.png
28,1463_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1463_2.png
28,1464_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1464_2.png
28,1465_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1465_2.png
28,1466_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1466_2.png
28,1467_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1467_2.png
28,1468_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1468_2.png
28,1469_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1469_2.png
28,1470_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1470_2.png
28,1471_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1471_2.png
28,1472_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1472_2.png
28,1473_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1473_2.png
28,1474_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1474_2.png
28,1475_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1475_2.png
28,1476_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1476_2.png
28,1477_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1477_2.png
28,1478_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1478_2.png
28,1479_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1479_2.png
28,1480_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1480_2.png
28,1481_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1481_2.png
28,1482_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1482_2.png
28,1483_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1483_2.png
28,1484_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1484_2.png
28,1485_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1485_2.png
28,1486_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1486_2.png
28,1487_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1487_2.png
28,1488_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1488_2.png
28,1489_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1489_2.png
28,1490_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1490_2.png
28,1491_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1491_2.png
28,1492_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1492_2.png
28,1493_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1493_2.png
28,1494_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1494_2.png
28,1495_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1495_2.png
28,1496_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1496_2.png
28,1497_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1497_2.png
28,1498_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1498_2.png
28,1499_2.png,ⵖ,ɣ,Tifinagh-MNIST\28\1499_2.png
29,1000_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1000_2.png
29,1001_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1001_2.png
29,1002_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1002_2.png
29,1003_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1003_2.png
29,1004_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1004_2.png
29,1005_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1005_2.png
29,1006_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1006_2.png
29,1007_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1007_2.png
29,1008_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1008_2.png
29,1009_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1009_2.png
29,1010_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1010_2.png
29,1011_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1011_2.png
29,1012_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1012_2.png
29,1013_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1013_2.png
29,1014_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1014_2.png
29,1015_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1015_2.png
29,1016_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1016_2.png
29,1017_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1017_2.png
29,1018_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1018_2.png
29,1019_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1019_2.png
29,1020_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1020_2.png
29,1021_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1021_2.png
29,1022_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1022_2.png
29,1023_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1023_2.png
29,1024_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1024_2.png
29,1025_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1025_2.png
29,1026_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1026_2.png
29,1027_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1027_2.png
29,1028_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1028_2.png
29,1029_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1029_2.png
29,1030_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1030_2.png
29,1031_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1031_2.png
29,1032_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1032_2.png
29,1033_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1033_2.png
29,1034_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1034_2.png
29,1035_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1035_2.png
29,1036_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1036_2.png
29,1037_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1037_2.png
29,1038_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1038_2.png
29,1039_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1039_2.png
29,1040_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1040_2.png
29,1041_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1041_2.png
29,1042_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1042_2.png
29,1043_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1043_2.png
29,1044_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1044_2.png
29,1045_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1045_2.png
29,1046_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1046_2.png
29,1047_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1047_2.png
29,1048_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1048_2.png
29,1049_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1049_2.png
29,1050_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1050_2.png
29,1051_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1051_2.png
29,1052_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1052_2.png
29,1053_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1053_2.png
29,1054_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1054_2.png
29,1055_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1055_2.png
29,1056_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1056_2.png
29,1057_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1057_2.png
29,1058_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1058_2.png
29,1059_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1059_2.png
29,1060_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1060_2.png
29,1061_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1061_2.png
29,1062_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1062_2.png
29,1063_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1063_2.png
29,1064_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1064_2.png
29,1065_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1065_2.png
29,1066_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1066_2.png
29,1067_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1067_2.png
29,1068_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1068_2.png
29,1069_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1069_2.png
29,1070_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1070_2.png
29,1071_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1071_2.png
29,1072_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1072_2.png
29,1073_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1073_2.png
29,1074_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1074_2.png
29,1075_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1075_2.png
29,1076_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1076_2.png
29,1077_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1077_2.png
29,1078_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1078_2.png
29,1079_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1079_2.png
29,1080_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1080_2.png
29,1081_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1081_2.png
29,1082_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1082_2.png
29,1083_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1083_2.png
29,1084_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1084_2.png
29,1085_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1085_2.png
29,1086_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1086_2.png
29,1087_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1087_2.png
29,1088_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1088_2.png
29,1089_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1089_2.png
29,1090_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1090_2.png
29,1091_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1091_2.png
29,1092_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1092_2.png
29,1093_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1093_2.png
29,1094_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1094_2.png
29,1095_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1095_2.png
29,1096_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1096_2.png
29,1097_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1097_2.png
29,1098_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1098_2.png
29,1099_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1099_2.png
29,1100_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1100_2.png
29,1101_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1101_2.png
29,1102_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1102_2.png
29,1103_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1103_2.png
29,1104_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1104_2.png
29,1105_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1105_2.png
29,1106_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1106_2.png
29,1107_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1107_2.png
29,1108_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1108_2.png
29,1109_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1109_2.png
29,1110_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1110_2.png
29,1111_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1111_2.png
29,1112_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1112_2.png
29,1113_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1113_2.png
29,1114_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1114_2.png
29,1115_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1115_2.png
29,1116_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1116_2.png
29,1117_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1117_2.png
29,1118_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1118_2.png
29,1119_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1119_2.png
29,1120_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1120_2.png
29,1121_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1121_2.png
29,1122_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1122_2.png
29,1123_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1123_2.png
29,1124_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1124_2.png
29,1125_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1125_2.png
29,1126_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1126_2.png
29,1127_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1127_2.png
29,1128_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1128_2.png
29,1129_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1129_2.png
29,1130_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1130_2.png
29,1131_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1131_2.png
29,1132_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1132_2.png
29,1133_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1133_2.png
29,1134_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1134_2.png
29,1135_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1135_2.png
29,1136_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1136_2.png
29,1137_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1137_2.png
29,1138_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1138_2.png
29,1139_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1139_2.png
29,1140_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1140_2.png
29,1141_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1141_2.png
29,1142_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1142_2.png
29,1143_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1143_2.png
29,1144_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1144_2.png
29,1145_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1145_2.png
29,1146_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1146_2.png
29,1147_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1147_2.png
29,1148_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1148_2.png
29,1149_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1149_2.png
29,1150_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1150_2.png
29,1151_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1151_2.png
29,1152_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1152_2.png
29,1153_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1153_2.png
29,1154_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1154_2.png
29,1155_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1155_2.png
29,1156_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1156_2.png
29,1157_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1157_2.png
29,1158_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1158_2.png
29,1159_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1159_2.png
29,1160_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1160_2.png
29,1161_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1161_2.png
29,1162_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1162_2.png
29,1163_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1163_2.png
29,1164_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1164_2.png
29,1165_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1165_2.png
29,1166_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1166_2.png
29,1167_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1167_2.png
29,1168_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1168_2.png
29,1169_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1169_2.png
29,1170_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1170_2.png
29,1171_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1171_2.png
29,1172_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1172_2.png
29,1173_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1173_2.png
29,1174_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1174_2.png
29,1175_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1175_2.png
29,1176_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1176_2.png
29,1177_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1177_2.png
29,1178_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1178_2.png
29,1179_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1179_2.png
29,1180_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1180_2.png
29,1181_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1181_2.png
29,1182_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1182_2.png
29,1183_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1183_2.png
29,1184_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1184_2.png
29,1185_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1185_2.png
29,1186_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1186_2.png
29,1187_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1187_2.png
29,1188_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1188_2.png
29,1189_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1189_2.png
29,1190_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1190_2.png
29,1191_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1191_2.png
29,1192_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1192_2.png
29,1193_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1193_2.png
29,1194_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1194_2.png
29,1195_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1195_2.png
29,1196_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1196_2.png
29,1197_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1197_2.png
29,1198_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1198_2.png
29,1199_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1199_2.png
29,1200_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1200_2.png
29,1201_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1201_2.png
29,1202_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1202_2.png
29,1203_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1203_2.png
29,1204_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1204_2.png
29,1205_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1205_2.png
29,1206_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1206_2.png
29,1207_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1207_2.png
29,1208_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1208_2.png
29,1209_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1209_2.png
29,1210_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1210_2.png
29,1211_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1211_2.png
29,1212_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1212_2.png
29,1213_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1213_2.png
29,1214_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1214_2.png
29,1215_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1215_2.png
29,1216_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1216_2.png
29,1217_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1217_2.png
29,1218_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1218_2.png
29,1219_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1219_2.png
29,1220_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1220_2.png
29,1221_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1221_2.png
29,1222_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1222_2.png
29,1223_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1223_2.png
29,1224_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1224_2.png
29,1225_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1225_2.png
29,1226_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1226_2.png
29,1227_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1227_2.png
29,1228_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1228_2.png
29,1229_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1229_2.png
29,1230_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1230_2.png
29,1231_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1231_2.png
29,1232_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1232_2.png
29,1233_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1233_2.png
29,1234_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1234_2.png
29,1235_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1235_2.png
29,1236_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1236_2.png
29,1237_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1237_2.png
29,1238_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1238_2.png
29,1239_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1239_2.png
29,1240_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1240_2.png
29,1241_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1241_2.png
29,1242_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1242_2.png
29,1243_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1243_2.png
29,1244_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1244_2.png
29,1245_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1245_2.png
29,1246_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1246_2.png
29,1247_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1247_2.png
29,1248_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1248_2.png
29,1249_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1249_2.png
29,1250_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1250_2.png
29,1251_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1251_2.png
29,1252_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1252_2.png
29,1253_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1253_2.png
29,1254_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1254_2.png
29,1255_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1255_2.png
29,1256_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1256_2.png
29,1257_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1257_2.png
29,1258_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1258_2.png
29,1259_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1259_2.png
29,1260_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1260_2.png
29,1261_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1261_2.png
29,1262_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1262_2.png
29,1263_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1263_2.png
29,1264_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1264_2.png
29,1265_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1265_2.png
29,1266_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1266_2.png
29,1267_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1267_2.png
29,1268_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1268_2.png
29,1269_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1269_2.png
29,1270_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1270_2.png
29,1271_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1271_2.png
29,1272_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1272_2.png
29,1273_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1273_2.png
29,1274_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1274_2.png
29,1275_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1275_2.png
29,1276_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1276_2.png
29,1277_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1277_2.png
29,1278_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1278_2.png
29,1279_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1279_2.png
29,1280_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1280_2.png
29,1281_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1281_2.png
29,1282_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1282_2.png
29,1283_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1283_2.png
29,1284_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1284_2.png
29,1285_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1285_2.png
29,1286_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1286_2.png
29,1287_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1287_2.png
29,1288_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1288_2.png
29,1289_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1289_2.png
29,1290_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1290_2.png
29,1291_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1291_2.png
29,1292_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1292_2.png
29,1293_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1293_2.png
29,1294_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1294_2.png
29,1295_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1295_2.png
29,1296_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1296_2.png
29,1297_2.png,ⵥ,ẓ,Tifinagh-MNIST\29\1297_2.png
